comment,emotion
好像穿越回了1927年，真切地读过《在死神未到之前》，回忆巡警在哪里的时候真的很害怕自己记错了，最后猛猛哭，如果不是这场跨越时间的重逢，我们也许从来不会知道有这样的人曾鲜活过，曾在乱世浮生中试图挽救中国。我要买一本徐白的诗集好好读一读！！！,1
这枪大战场玩了就是找虐，威龙成长任务还要用他杀100个，纯坐牢,-1
这鸡蛋掉的太顺滑了，就像东北小品的掉凳，没有三百年早点经验掉不出来这样的鸡蛋,-1
有理想的读书人物欲一般都低，但是对精神的追求会很高。能以自己喜欢的方式过一生，是一件无比幸福的事情。这样的人多了，才会真正推动人类进步，国家进步。给叔叔点赞??,1
见惯了网上的男女对立，看到这种充满温情的家庭关系感觉很舒服。以前不爱看子衿，“嫉妒”他撩妹的才华。不知道从啥时候起换内容了，挺佩服的。,0
"随着他的事迹被更多网友知晓的同时，所有慈善机构都视而不见。
宣传网友捐款=正能量
质问社会保障在哪里？公益组织在哪里？纳税人的钱和捐给慈善机构的钱都哪里去了？=负能量",0
每次看到这种视频心里又高兴又难受[笑哭]up帮助了这个困难的家庭，看的我心里暖暖的，但是每次想到世界上还有那么多生活困苦的苦命人，他们得不到这种关注，我们也没有能力惠及所有人的时候，我就觉得挺悲伤的,1
我始终相信，在茫茫的宇宙甚至是平行宇宙中，有那么一个世界，那里没有时间的概念，没有仇恨，没有战争，有的只是人们可以过自己想要的生活，喜欢剑与魔法的可以尽自己所能的对抗魔王，喜欢赛博的可以体验科技的巅峰，喜欢不同次元的都能被满足[脱单doge][给心心],1
"大佬好强[少女乐队的呐喊表情包_献花][少女乐队的呐喊表情包_献花][少女乐队的呐喊表情包_献花]
大佬一定要误入歧途啊[东方收藏集·浮生若梦动态表情_大新闻][东方收藏集·浮生若梦动态表情_大新闻][东方收藏集·浮生若梦动态表情_大新闻]",1
好敷衍的pv，不愧是官方,1
诶诶诶，独立游戏？我好幸运今年一定能玩到丝之歌[鼓掌][鼓掌][鼓掌],1
@雪绘- @小猫高脚杯 @至死不鱼呢 @戏中人zna @_水军少年_ 这什么游戏,0
"21年的时候因为大四的各种事情焦虑的吃不下饭，直到后面因为胃不舒服才意识到好久没有好好吃饭了，但是又没胃口，每次都是去食堂对付两口就又去忙了。
直到有一天在食堂吃饭的时候看到大姨的视频，就着大姨的视频竟然慢慢的把饭吃完了，于是后面几个月吃饭的时候都用着大姨的视频下饭，也有尽量在好好吃饭了，想着或许工作了就好了。
现在也毕业也快三年了，谁知道还是经常不能按时吃饭，但是每次更新视频那天都会安安心心就着视频好好吃饭。
最后祝绵羊??A货工厂越来越好[给心心][给心心]多多发视频呀，这可是我吃饭的动力[蹲蹲][蹲蹲]",1
这早餐价格认真的？不知道还以为俄罗斯经济高的有多逆天，一个早餐就这么一个类似三明治的东西，人均120吗？我感觉人均12还差不多。。。,0
这样没有节奏没有对比单纯只是享受游戏的视频好久没见这么多播放了，看b站就是为了看弹幕和网友的精彩评论，原神确实是一款二次元味很浓的游戏，看到其中的风景大家发着有关的角色，真的是一种很特殊的感觉，最近很久没有好好玩原神了，大世界是要感受的，但我已被生活的琐事和零碎的时间变的难以沉浸的体验一些事了，只有偶尔遇到的这种分享才让我重温一下那些以前的美好[委屈],1
"赵元任刘半农编剧来啦！真的超级感谢大家对语言学的兴趣和支持！[给心心][给心心]
说到赵元任，相信大家很多人都听过他的故事：他写作的《施氏食狮史》《季姬击鸡记》，是至今流传的“神文”；他写出中国第一部钢琴曲《和平进行曲》；他在巴黎、柏林跟人讲话，被本地人认成老乡；他到一个地方，就学会一处的方言……
提到刘半农，故事更是不少：他是新文化的闯将，和钱玄同一起写了有名的“双簧戏”；他的《四声实验录》，第一次说清了汉语声调的本质；他还办报纸，写现代诗，他和老赵合作的《教我如何不想他》，是艺术歌曲的经典之作。
这也是我想要把他们的故事搬到游戏里的源动力——因为他们实在太有趣了！即使是语言学这样稍显枯燥的领域，他们的魅力仍然是超越时代的。
商务印书馆前些年出版了一本赵元任影集，名字就叫《好玩儿的大师》，我觉得这两个词，他们任何一位都是当仁不让。他们的“好玩儿”不仅是在枯燥的学问当中，更是在深重的国难当中，在许多人感到悲观颓丧的时刻。在这样的时刻，他们所坚持的“好玩儿”就不仅仅是一般的幽默，更是心底里的乐观和坚韧。

决定写这两条紧密联系的学术线，还有一个小小的私心，也愿意在这里和大家分享。
我第一次接触到语言学，就是因为赵元任先生，那时候我才小学五年级。可以说，是赵元任第一次为我打开了语言学的大门。此后的六七年，我懵懵懂懂地读了很多书，在摸索中也越来越感到语言学的趣味。2022年，有幸来到北大中文系以后，我也最终选择了语言学，仿佛是兜兜转转中又回到了原点。
所以，尽管赵先生在天之灵未必心知，但我仍愿意把这段小小的作品献给他，献给每一位语言学家——如果没有你们，也许中国的学术研究不会有今日的繁荣；如果没有你们，也许我也不会走到这里。谢谢你们。",1
偶然刷到这个视频，没想到这么长居然看完了。跟着弹幕导航走的时候真的挺感慨的，听着蒙德璃月的bgm，看着弹幕里那些或熟悉或陌生的地名，好像真的回到了刚接触原神，以为自己能玩一辈子的时候??,1
"up这局指挥和观赏性真的相当不错，28分钟没尿点，指挥思路清晰也会鼓舞士气，让我学到不少打法。 之前看体验服一堆差评的，没想到自己玩了两天体验相当不错，要是能遇到up这样的指挥官那就更爽了。
附带个人打的最爽的一把，大家都很积极的语音交流，载具也全苟到最后，直接钢铁洪流踏平",1
我来考考你们，介顿饭，嘛是干的，嘛是稀得，嘛是菜,-1
这个算是便宜好用的青春版m7？看着挺不错的，不去和那些高改大口径贴脸打应该挺不错的,1
"从预告部分就已经关注了！玩的过程中没有跳过任何一幕，进度回溯点了一遍又一遍，内心颤栗了一遍又一遍，破晓以后，我不禁想起了读过的一段话：
“我们以后人的视角回看历史时，或许不知不觉间忘记，当时的他们也许并不知道真的能取得最终的胜利。在那样的背景下，最终胜利，才更像是痴人说梦。原来我们今天所习以为常的一切，背叛的人想不到，而成为英雄，成为烈士的那些人，其实，他们大约也是想不到的。我才突然明白，原来那些人说着'我们一定会获得最终胜利'时，并不真正的知道，他们真的能成功。原来他们前仆后继牺牲的时候，也并不真正确定，是不是能换来他们想要的结果。原来'坚定的信仰'，是这个意思。原来我们一直知道他们伟大，却依然低估了他们的伟大。”
吾辈共勉！
总之就是被硬控了好久，剧情牛牛配音牛牛，观感太棒了！！爱玩多发！！已经按头安利嘿嘿[打call][打call][打call]",1
在这里每天吃自助餐的应该很幸福吧，每天500种，保证吃到爽。,1
史莱姆五克 奥里给十五克,0
感觉假的,-1
这还用量吗？一看就是Acup[吃瓜],-1
5.4看到预告片的时候就已经狠狠期待了，今天发现上线立马开玩！解锁了曼伽线，秧歌王那段真的印象深刻，唱的太精彩了[脱单doge]《黄河大合唱》出来之后情绪真的一点点被带动了，到大合唱的时候超级感动[大哭]前面那段也超级符合当代大学生现状，那时候的学生面临的纠结完全能引起当代人的共鸣啊，真的很能代入，不愧是全学生团队！“我恨死了北京”还有那个数学题的选项C什么的也超级有梗啊。幽默和感动平衡的特别好，玩的过程中也能引发很多思考，真的特别好！结尾的人物介绍也很细心，会动的人像一秒联想到哈利波特里的照片（？），翻书页的设计我也好喜欢！玩完更加好奇其他支线讲了什么了，我要继续解锁！！[喜欢][喜欢],1
"表白各位主创，从剧本到配音到立绘和配乐，都非常优秀，尤其是想表白一下徐白线的主创！没想到第一次玩就触发了这条隐藏线，1/24的难度，看来真是有缘呢。
   首先，优秀的配音、立绘和剧本，寥寥几笔就勾勒出徐白开场这样一个有些傲娇而理想主义的、勇敢进步的青年形象，一开始就把我吸引到了(偷偷表白画立绘和配音的老师www非常喜欢此下垂眼小狗男，配音也特别萌)。我很喜欢裴多菲诗集这块的剧情:徐白初生牛犊不怕虎地觉得自己的翻译会比鲁迅要好、更刚硬、更具有政治性，颇有些“数风流人物，还看今朝”的气魄。(嗯也可能有性格傲娇的影响)。
    人物的走向更是一批社会矛盾激化时期，进步学生青年的缩影。我之前不了解徐白，但觉得很熟悉，因为他的人物走向特别像列宁的哥哥萨沙：作为大学进步的学生领袖，他加入民意党，参与刺杀沙皇的行动失败后被捕，家人本可以将他保释出来，但他毅然决然选择赴死，牺牲时年仅21岁。徐白之于我们(芜思)，正如萨沙之于列宁——他们的牺牲令我们悲痛，唤起了我们的革命热情，但更进一步的是，是对他的牺牲进行反思，进一步加强武装力量和组织纪律性，并用科学的马克思理论武装自己，比他们往前更走一步，才不会使他们白白牺牲。
    最后这个人物小传我也很喜欢，无论是剧情中的芜思、剧外作为观众的我、还是剧情创作者，仿佛都想对他说：历史可能会遗忘你，但我们想永远记得你，更想让无产阶级的人们都记得你！
    最后借花献佛，将教员送给牺牲的印尼党员艾地的诗歌也送给殷夫：
       卜算子·悼国际共产主义战士艾地同志
                            一九六五年十二月
疏枝立寒窗， 笑在百花前。
奈何笑容难为久，春来反凋残。
残固不堪残，何须自寻烦？
花落自有花开日，蓄芳待来年。
     愿我们青年一代都得你做到“花落自有花开日，蓄芳待来年。”传承徐白的精神，传承五四的精神，试看星星之火，终成燎原势！",1
